date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:47:51	447050/447050	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263a15c1b-6d24a%22	https://htmldemo.net/suparsport/suparsport/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/fonts/fontawesome-webfont3e6e.svg	(from https://htmldemo.net/suparsport/suparsport/css/font-awesome.min.css)
15:47:51	39625/39625	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:16%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/page-banner.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/page-banner.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:52	4464/4464	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:16%20GMT	https://htmldemo.net/suparsport/suparsport/img/result/single-bg.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/result/single-bg.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:52	1029/1029	---MC-	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202024%2008:04:17%20GMT	https://htmldemo.net/suparsport/suparsport/img/result/border.png	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/result/border.png	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:52	164605/164605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:17%20GMT	https://htmldemo.net/suparsport/suparsport/img/next-match/bg.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/next-match/bg.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:52	86170/86170	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:18%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/funfact.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/funfact.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:53	163066/163066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:18%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/gallery.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/gallery.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:53	104006/104006	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:19%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/video.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/video.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:53	28187/28187	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:19%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/breaking-news.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/breaking-news.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:53	1154/1154	---MC-	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202024%2008:04:19%20GMT	https://htmldemo.net/suparsport/suparsport/img/select-arrow-down.png	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/select-arrow-down.png	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:53	180/180	---MC-	200	added ('OK')	image/png	date:Mon,%2018%20Mar%202024%2008:04:21%20GMT	https://htmldemo.net/suparsport/suparsport/img/select-arrow-down-2.png	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/select-arrow-down-2.png	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:54	53805/53805	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:22%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/footer-left.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/footer-left.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:55	30574/30574	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:22%20GMT	https://htmldemo.net/suparsport/suparsport/img/about/2.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/about/2.jpg	(from https://htmldemo.net/suparsport/suparsport/about.html)
15:47:55	2071/2071	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:23%20GMT	https://htmldemo.net/suparsport/suparsport/img/testimonial/1.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/testimonial/1.jpg	(from https://htmldemo.net/suparsport/suparsport/about.html)
15:47:55	2013/2013	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:23%20GMT	https://htmldemo.net/suparsport/suparsport/img/testimonial/2.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/testimonial/2.jpg	(from https://htmldemo.net/suparsport/suparsport/about.html)
15:47:55	3759/3759	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:23%20GMT	https://htmldemo.net/suparsport/suparsport/img/sidebar-post/1.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/sidebar-post/1.jpg	(from https://htmldemo.net/suparsport/suparsport/blog.html)
15:47:56	5424/5424	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:24%20GMT	https://htmldemo.net/suparsport/suparsport/img/sidebar-post/2.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/sidebar-post/2.jpg	(from https://htmldemo.net/suparsport/suparsport/blog.html)
15:47:56	4561/4561	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:24%20GMT	https://htmldemo.net/suparsport/suparsport/img/sidebar-post/3.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/sidebar-post/3.jpg	(from https://htmldemo.net/suparsport/suparsport/blog.html)
15:47:56	90161/90161	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:24%20GMT	https://htmldemo.net/suparsport/suparsport/img/blog/single.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/blog/single.jpg	(from https://htmldemo.net/suparsport/suparsport/blog-details.html)
15:47:56	1691/1691	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:25%20GMT	https://htmldemo.net/suparsport/suparsport/img/comment/1.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/comment/1.jpg	(from https://htmldemo.net/suparsport/suparsport/blog-details.html)
15:47:57	336344/336344	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:22%20GMT	https://htmldemo.net/suparsport/suparsport/img/bg/achievement.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/bg/achievement.jpg	(from https://htmldemo.net/suparsport/suparsport/css/style.css)
15:47:57	1632/1632	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:25%20GMT	https://htmldemo.net/suparsport/suparsport/img/comment/2.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/comment/2.jpg	(from https://htmldemo.net/suparsport/suparsport/blog-details.html)
15:47:57	1751/1751	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:26%20GMT	https://htmldemo.net/suparsport/suparsport/img/comment/3.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/comment/3.jpg	(from https://htmldemo.net/suparsport/suparsport/blog-details.html)
15:47:58	2081/2081	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:26%20GMT	https://htmldemo.net/suparsport/suparsport/img/review/1.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/review/1.jpg	(from https://htmldemo.net/suparsport/suparsport/product-details.html)
15:47:58	2458/2458	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2008:04:26%20GMT	https://htmldemo.net/suparsport/suparsport/img/review/2.jpg	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/img/review/2.jpg	(from https://htmldemo.net/suparsport/suparsport/product-details.html)
15:47:59	2829/2829	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263a15c3b-b0d%22	https://htmldemo.net/suparsport/suparsport/js/map.js	C:/Users/nacho/Downloads/The%20Napetet%20Titans%20FCC/htmldemo.net/suparsport/suparsport/js/map.js	(from https://htmldemo.net/suparsport/suparsport/contact.html)
